date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:20:28	1324/1324	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/fluidvids.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/fluidvids.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:28	18034/18034	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/perfect-scrollbar.jquery.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/perfect-scrollbar.jquery.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:28	3453/3453	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/ScrollToPlugin.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/ScrollToPlugin.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:28	1399/1399	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/parallax.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/parallax.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:29	1956/1956	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/jquery.waitforimages.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/jquery.waitforimagesbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:29	21941/21941	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/jquery.prettyPhoto.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/jquery.prettyPhotobfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:29	3591/3591	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/jquery.easing.1.3.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/jquery.easing.1.3bfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:29	35722/35722	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2013:36:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min.js?ver=6.10.0	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.minf7be.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:29	13624/13624	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2012:05:06%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/packery-mode.pkgd.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/packery-mode.pkgd.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:30	13605/13605	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:24:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/countdown/assets/js/plugins/jquery.countdown.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/countdown/assets/js/plugins/jquery.countdown.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:30	797/797	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:24:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/counter/assets/js/plugins/counter.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/counter/assets/js/plugins/counterbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:30	1261/1261	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:24:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/counter/assets/js/plugins/absoluteCounter.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/counter/assets/js/plugins/absoluteCounter.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:30	11732/11732	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2012:05:07%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/inc/shortcodes/typeout-text/assets/js/plugins/typed.js?ver=1	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/inc/shortcodes/typeout-text/assets/js/plugins/typed68b3.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:31	3968/3968	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:24:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/pie-chart/assets/js/plugins/easypiechart.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/pie-chart/assets/js/plugins/easypiechartbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:31	10530/10530	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:24:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/vertical-split-slider/assets/js/plugins/jquery.multiscroll.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/manon-core/shortcodes/vertical-split-slider/assets/js/plugins/jquery.multiscroll.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:31	74098/74098	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:48:47%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/select2/select2.full.min.js?ver=4.0.3-wc.7.0.0	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/select2/select2.full.min8d46.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:31	4767/4767	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/theme-cursor.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules/plugins/theme-cursorbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:31	109850/109850	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules.min.js?ver=6.0.9	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/js/modules.minbfbf.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:32	10215/10215	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d90dbb2a9f98c3c53cd0f1d480381e2e%22	https://static.zdassets.com/ekr/snippet.js?key=af3078fd-a5ae-40da-bee0-e589b98c8603&ver=6.0.9	A:/portfolio/static.zdassets.com/ekr/snippet20de.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:32	20050/20050	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2013:36:50%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.10.0	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.minf7be.js	(from https://manon.qodeinteractive.com/project-slider/)
00:20:32	710/710	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:48:35%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/anti-spam/assets/img/titan-icon.png	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/anti-spam/assets/img/titan-icon.png	(from https://manon.qodeinteractive.com/wp-content/plugins/anti-spam/assets/css/admin-bar.css?ver=7.3.3)
00:20:33	128352/128352	---M--	200	added ('OK')	font/woff2	date:Mon,%2024%20Oct%202022%2012:48:31%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff2	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff2	(from https://manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.3.0)
00:20:33	216/216	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2012:48:31%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/images/frontend/arrow-down.png	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/images/frontend/arrow-down.png	(from https://manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.3.0)
00:20:34	164912/164912	---M--	200	added ('OK')	font/woff	date:Mon,%2024%20Oct%202022%2012:48:31%20GMT	https://manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff	(from https://manon.qodeinteractive.com/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.3.0)
00:20:34	2609/2609	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/img/preload_pattern.png	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/img/preload_pattern.png	(from https://manon.qodeinteractive.com/wp-content/themes/manon/assets/css/modules.min.css?ver=6.0.9)
00:20:34	170/170	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/img/cursor-active.png	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/img/cursor-active.png	(from https://manon.qodeinteractive.com/wp-content/themes/manon/assets/css/modules.min.css?ver=6.0.9)
00:20:34	257/257	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/img/quote-post.png	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/img/quote-post.png	(from https://manon.qodeinteractive.com/wp-content/themes/manon/assets/css/modules.min.css?ver=6.0.9)
00:20:35	519/519	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/img/close.png	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/img/close.png	(from https://manon.qodeinteractive.com/wp-content/themes/manon/assets/css/modules.min.css?ver=6.0.9)
00:20:35	1223/1223	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/img/quote.png	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/img/quote.png	(from https://manon.qodeinteractive.com/wp-content/themes/manon/assets/css/modules.min.css?ver=6.0.9)
00:20:36	648/648	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/assets/img/cursor-eye.png	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/assets/img/cursor-eye.png	(from https://manon.qodeinteractive.com/wp-content/themes/manon/assets/css/modules.min.css?ver=6.0.9)
00:20:36	45648/45648	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.eot	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/dripicons.css?ver=6.0.9)
00:20:36	45648/45648	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.eot?	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2d41d.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/dripicons.css?ver=6.0.9)
00:20:37	26004/26004	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.woff	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/dripicons.css?ver=6.0.9)
00:20:37	40348/40348	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.ttf	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.ttf	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/dripicons.css?ver=6.0.9)
00:20:37	99368/99368	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.svg	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/fonts/dripicons-v2.svg	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/dripicons/dripicons.css?ver=6.0.9)
00:20:37	59540/59540	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.eot	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/style.min.css?ver=6.0.9)
00:20:37	63664/63664	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.woff	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/style.min.css?ver=6.0.9)
00:20:38	59540/59540	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.eot?	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIconsd41d.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/style.min.css?ver=6.0.9)
00:20:38	59388/59388	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.ttf	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.ttf	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/style.min.css?ver=6.0.9)
00:20:38	16298/16298	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.eot	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:38	277297/277297	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.svg	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/fonts/ElegantIcons.svg	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/elegant-icons/style.min.css?ver=6.0.9)
00:20:39	16298/16298	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.eot?	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10d41d.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:39	7712/7712	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.woff	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:39	16104/16104	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.ttf	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.ttf	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:39	34229/34229	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.svg	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/arrows/fonts/linea-arrows-10.svg	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:40	21478/21478	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.eot	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:40	21478/21478	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.eot?	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10d41d.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:40	12260/12260	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.woff	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:41	21284/21284	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.ttf	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.ttf	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:41	47869/47869	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.svg	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic/fonts/linea-basic-10.svg	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:41	23746/23746	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:42	23746/23746	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.eot?	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10d41d.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:42	5788/5788	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.woff	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:42	23480/23480	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.ttf	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:43	49409/49409	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/basic-elaboration/fonts/linea-basic-elaboration-10.svg	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:43	16110/16110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:43	16110/16110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.eot?	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10d41d.eot	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:43	5704/5704	---M--	200	added ('OK')	font/woff	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.woff	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
00:20:43	15892/15892	---MCZ	200	added ('OK')	font/ttf	date:Tue,%2018%20Jan%202022%2012:22:43%20GMT	https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	A:/portfolio/manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/ecommerce/fonts/linea-ecommerce-10.ttf	(from https://manon.qodeinteractive.com/wp-content/themes/manon/framework/lib/icons-pack/linea-icons/style.css?ver=6.0.9)
